source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-12 12:30,Anderlecht,Mechelen,7,2,1,1,H,15,8,9,3,5,3,9,5,1,0,0,0,,1.61,4.18,4.79,1.61,2.36,1.83,2.07,1.5,4.2,5.75,1.55,4.7,6.14,1.55,2.67
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-12 15:00,Gent,Charleroi,2,3,1,2,A,23,13,10,4,13,3,7,18,2,5,0,1,,1.59,4.25,5.38,1.63,2.31,1.83,2.08,1.5,4.33,6.0,1.56,4.7,6.62,1.67,2.47
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-12 17:30,Seraing,Standard,0,1,0,1,A,19,7,6,3,8,2,15,16,4,7,0,1,,3.53,3.59,2.0,1.76,2.08,1.85,2.05,3.0,3.4,2.3,3.28,3.6,2.38,1.88,2.18
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-12 20:00,Genk,St. Gilloise,1,1,0,0,D,17,17,5,7,6,4,8,13,1,1,0,1,,2.3,3.88,2.89,1.6,2.39,2.08,1.83,2.8,3.6,2.3,2.83,3.92,2.52,1.55,2.63
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-12 20:00,Oud-Heverlee Leuven,Kortrijk,2,1,0,0,H,17,15,5,8,3,4,8,19,2,6,0,1,,2.66,3.65,2.57,1.65,2.3,1.9,1.99,2.5,3.4,2.7,2.57,3.85,2.71,1.67,2.47
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-13 19:00,Beerschot VA,St Truiden,0,1,0,1,A,14,6,2,3,5,1,14,18,4,3,0,0,,2.48,3.43,2.73,1.83,2.01,1.87,2.02,2.55,3.4,2.7,2.69,3.46,3.04,2.02,1.96
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-17 19:45,Cercle Brugge,Eupen,1,2,1,1,A,12,14,3,8,4,5,10,17,2,3,0,0,,2.17,3.56,3.41,1.88,1.98,1.82,2.09,2.0,3.6,3.5,2.13,3.7,3.76,1.95,1.99
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-18 15:15,Oostende,Beerschot VA,3,1,2,0,H,18,12,12,4,8,5,20,11,4,2,0,0,,1.75,3.99,4.43,1.7,2.17,1.91,1.97,1.9,4.0,3.4,1.94,4.03,4.38,1.78,2.39
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-18 17:30,Mechelen,Oud-Heverlee Leuven,2,0,2,0,H,8,14,4,5,2,5,21,10,5,5,0,1,,1.72,4.07,4.49,1.43,2.82,2.02,1.87,1.75,4.0,4.2,1.85,4.34,4.4,1.45,3.32
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-09-18 17:30,St. Gilloise,Waregem,2,1,0,0,H,20,11,6,5,11,4,19,13,2,2,0,1,,1.22,6.61,11.35,1.41,2.89,1.82,2.05,1.18,7.5,12.0,1.21,9.0,21.0,1.38,3.87
